Jan,M,1362
Bjørn,M,968
Geir,M,968
Per,M,956
Rune,M,676
Svein,M,647
Terje,M,619
Knut,M,616
Trond,M,572
Kjell,M,551
Ole,M,542
Lars,M,539
Morten,M,531
Tor,M,508
Tom,M,453
John,M,452
Arne,M,444
Tore,M,431
Hans,M,427
Odd,M,407
Erik,M,334
Dag,M,330
Frode,M,325
Jon,M,325
Helge,M,307
Stein,M,298
Nils,M,290
Arild,M,289
Rolf,M,287
Frank,M,277
Roy,M,273
Øyvind,M,269
Pål,M,267
Leif,M,260
Harald,M,258
Stig,M,257
Roger,M,255
Vidar,M,247
Gunnar,M,234
Steinar,M,229
Roar,M,209
Olav,M,202
Øystein,M,197
Einar,M,190
Jørn,M,189
Jarle,M,185
Ove,M,185
Magne,M,184
Kjetil,M,180
Anders,M,176
Atle,M,176
Johnny,M,172
Ivar,M,170
Egil,M,162
Jonny,M,159
Petter,M,145
Alf,M,142
Inge,M,137
Torbjørn,M,132
Kurt,M,130
Thor,M,130
Finn,M,129
Espen,M,128
Håkon,M,125
Kai,M,123
Kåre,M,122
Jens,M,115
Karl,M,115
Ola,M,112
Sverre,M,112
Robert,M,110
Arve,M,109
Henning,M,109
Jostein,M,107
Ståle,M,106
Tommy,M,106
Eivind,M,103
Erling,M,100
Sven,M,100
Asbjørn,M,99
Arnt,M,94
Bård,M,94
Reidar,M,91
Arvid,M,90
Ronny,M,90
Johan,M,89
Runar,M,89
Eirik,M,88
Bernt,M,87
Åge,M,86
Ketil,M,79
Thomas,M,78
Bjarne,M,76
Øivind,M,76
Kenneth,M,75
Lasse,M,75
Paul,M,75
Ulf,M,74
Christian,M,73
Håvard,M,73
Torgeir,M,73
Trygve,M,73
Peter,M,71
Bent,M,70
Bjørnar,M,70
Kristian,M,69
Tormod,M,69
Oddvar,M,67
Arnfinn,M,65
Ragnar,M,64
Martin,M,63
Bengt,M,62
Jørgen,M,62
Oddbjørn,M,61
Torstein,M,58
Roald,M,55
Cato,M,54
Mohammad,M,54
Michael,M,53
Ali,M,52
Andrzej,M,52
Krzysztof,M,52
Dagfinn,M,51
Fred,M,50
Marek,M,48
Even,M,47
Yngve,M,47
Andre,M,45
David,M,45
Glenn,M,45
Sigurd,M,45
Birger,M,43
Carl,M,43
Audun,M,42
Harry,M,42
Raymond,M,42
Andreas,M,41
Asle,M,41
Halvor,M,41
Sten,M,41
Truls,M,41
Zbigniew,M,40
Hallgeir,M,39
Henrik,M,39
Jarl,M,39
Sigmund,M,39
Dariusz,M,38
Ingar,M,38
Piotr,M,38
Børge,M,37
Johannes,M,37
Sveinung,M,37
Willy,M,37
Are,M,36
Arnstein,M,36
Bjarte,M,36
Magnar,M,36
Mohamed,M,35
Sigbjørn,M,35
Dan,M,34
Ottar,M,34
Ernst,M,33
Richard,M,33
Viggo,M,33
Olaf,M,32
Gisle,M,31
Asgeir,M,30
Miroslaw,M,30
Ronald,M,30
Børre,M,29
Hugo,M,29
Ken,M,28
Øistein,M,28
Ivan,M,27
Paal,M,27
Ryszard,M,27
Sjur,M,27
Slawomir,M,26
Ørjan,M,26
Freddy,M,25
Jan-Erik,M,25
Jo,M,25
Otto,M,25
Thorbjørn,M,25
Gaute,M,24
Haakon,M,24
Halvard,M,24
Jacek,M,24
Svenn,M,24
Torleif,M,24
Endre,M,23
Erland,M,23
Erlend,M,23
Mads,M,23
Mohammed,M,23
Snorre,M,23
Stanislaw,M,23
Stefan,M,23
Georg,M,22
Idar,M,22
Jack,M,22
Janusz,M,22
Jozef,M,22
Karsten,M,22
Kent,M,22
Kim,M,22
Stian,M,22
Andrew,M,21
Edgar,M,21
Grzegorz,M,21
Hassan,M,21
Jerzy,M,21
Jim,M,21
Oddgeir,M,21
Peder,M,21
Sigve,M,21
Svend,M,21
Thore,M,21
Wieslaw,M,21
Ahmed,M,20
Klaus,M,20
Magnus,M,20
Mark,M,20
Tony,M,20
Vegard,M,20
Åsmund,M,20
Baard,M,19
Fredrik,M,19
Gjermund,M,19
Joar,M,19
Kyrre,M,19
Niels,M,19
Torfinn,M,19
Waldemar,M,19
Abdul,M,18
Jaroslaw,M,18
Tomasz,M,18
Adam,M,17
Guttorm,M,17
Hamid,M,17
Ingvar,M,17
Jose,M,17
Leiv,M,17
Per-Arne,M,17
Toralf,M,17
Wiggo,M,17
Wojciech,M,17
Aage,M,16
Henry,M,16
Mustafa,M,16
Roman,M,16
Torkel,M,16
Aslak,M,15
Hallvard,M,15
Mariusz,M,15
Oddmund,M,15
Simon,M,15
Tonny,M,15
Victor,M,15
Werner,M,15
Allan,M,14
Carlos,M,14
Carsten,M,14
Daniel,M,14
Kristen,M,14
Mehmet,M,14
Omar,M,14
Steffen,M,14
Thorleif,M,14
Tomas,M,14
Torgrim,M,14
Viktor,M,14
Yngvar,M,14
Ahmad,M,13
Alfred,M,13
Anton,M,13
Gudmund,M,13
Henryk,M,13
Kolbjørn,M,13
Leszek,M,13
Luis,M,13
Stephen,M,13
Tron,M,13
William,M,13
Albert,M,12
Arnulf,M,12
Boguslaw,M,12
Eystein,M,12
Jakob,M,12
Juan,M,12
Marius,M,12
Mats,M,12
Oskar,M,12
Ralf,M,12
Rino,M,12
Samir,M,12
Simen,M,12
Sindre,M,12
Trym,M,12
Amund,M,11
Bo,M,11
Bogdan,M,11
Charles,M,11
Christer,M,11
Christopher,M,11
Claus,M,11
Eldar,M,11
Eric,M,11
Gorm,M,11
Gøran,M,11
Holger,M,11
Rene,M,11
Sture,M,11
Thorstein,M,11
Agnar,M,10
Aksel,M,10
Alan,M,10
Antonio,M,10
Edvard,M,10
Edvin,M,10
Edward,M,10
Emil,M,10
Hjalmar,M,10
Jorge,M,10
Jøran,M,10
Jørg,M,10
Kaj,M,10
Pawel,M,10
Reza,M,10
Rolv,M,10
Steven,M,10
Torben,M,10
Tord,M,10
Vebjørn,M,10
Abdullahi,M,9
Alexander,M,9
Amir,M,9
