Jan,M,1395
Per,M,1316
Bjørn,M,1099
Kjell,M,1072
Arne,M,1009
Svein,M,999
Knut,M,861
Odd,M,748
Terje,M,668
Gunnar,M,617
Harald,M,607
Hans,M,589
Tore,M,580
Tor,M,523
Ole,M,506
Rolf,M,495
Helge,M,465
Leif,M,433
Olav,M,408
Steinar,M,395
Einar,M,388
John,M,382
Kåre,M,363
Lars,M,348
Erik,M,325
Nils,M,323
Arild,M,317
Egil,M,317
Ivar,M,317
Finn,M,300
Jon,M,299
Magne,M,278
Karl,M,258
Alf,M,255
Asbjørn,M,255
Sverre,M,247
Tom,M,244
Reidar,M,231
Thor,M,229
Arvid,M,222
Stein,M,216
Ragnar,M,215
Dag,M,206
Johan,M,196
Erling,M,191
Geir,M,185
Oddvar,M,184
Trond,M,183
Ola,M,182
Bjarne,M,175
Øyvind,M,169
Øivind,M,168
Ove,M,166
Åge,M,165
Inge,M,161
Trygve,M,159
Øystein,M,156
Torbjørn,M,155
Jens,M,139
Sigmund,M,135
Jarle,M,134
Vidar,M,134
Roar,M,133
Anders,M,125
Jostein,M,124
Willy,M,121
Paul,M,119
Håkon,M,111
Harry,M,109
Roy,M,107
Sigurd,M,106
Eivind,M,105
Roald,M,104
Frank,M,103
Arve,M,100
Birger,M,98
Sven,M,98
Dagfinn,M,97
Kai,M,95
Johannes,M,94
Magnar,M,93
Ulf,M,89
Atle,M,88
Bernt,M,86
Olaf,M,81
Petter,M,81
Oddbjørn,M,80
Roger,M,79
Tormod,M,76
Arnfinn,M,75
Torstein,M,73
Morten,M,72
Pål,M,72
Kristian,M,71
Aage,M,69
Halvor,M,69
Ingar,M,67
Johnny,M,66
Jørgen,M,66
Martin,M,66
Rune,M,66
Stig,M,65
Frode,M,64
Ottar,M,64
Arnt,M,61
Bjørnar,M,60
Oddmund,M,59
Thore,M,58
Henry,M,55
Fred,M,54
Torleif,M,53
Viggo,M,52
Halvard,M,51
Lasse,M,51
Henning,M,50
Karsten,M,49
Leiv,M,49
Mohammad,M,49
Otto,M,49
Robert,M,49
Andreas,M,48
Carl,M,47
Magnus,M,47
Peder,M,47
Jarl,M,46
Peter,M,46
Arthur,M,45
Gudmund,M,45
Torgeir,M,45
Ernst,M,44
Eirik,M,43
Sten,M,43
Jonny,M,42
Asle,M,41
Yngvar,M,41
Øistein,M,41
Arnold,M,40
Georg,M,40
Karstein,M,40
Kolbjørn,M,39
Alfred,M,38
Torfinn,M,38
Truls,M,37
Kurt,M,36
Yngve,M,36
Audun,M,35
Ronald,M,35
Sigbjørn,M,35
Fredrik,M,34
Ingvar,M,34
Jørn,M,34
Thorleif,M,34
Ståle,M,33
Svend,M,33
Håvard,M,32
Christian,M,31
Edgar,M,31
Hallvard,M,30
Jakob,M,30
Richard,M,30
Thomas,M,30
Villy,M,30
Bård,M,29
David,M,29
Henrik,M,29
Thorbjørn,M,29
Freddy,M,28
Rolv,M,27
Svenn,M,27
Agnar,M,26
Aksel,M,26
Børre,M,26
Idar,M,26
Kristen,M,26
Arnulf,M,25
Anton,M,24
Even,M,24
Michael,M,24
Paal,M,24
Aslak,M,23
Guttorm,M,23
Norvald,M,23
Oskar,M,22
Viktor,M,22
Amund,M,21
Bengt,M,21
Jan-Erik,M,21
Sveinung,M,21
Bernhard,M,20
Gustav,M,20
Ingvald,M,20
Jack,M,20
Malvin,M,20
Toralf,M,20
Hermann,M,19
Hilmar,M,19
Sjur,M,19
Snorre,M,19
Åsmund,M,19
Are,M,18
Cato,M,18
Kjetil,M,18
Ragnvald,M,18
Bent,M,17
Edvin,M,17
Hugo,M,17
Jahn,M,17
Klaus,M,17
Alv,M,16
Arnstein,M,16
Børge,M,16
Endre,M,16
Gerhard,M,16
Jacob,M,16
Joar,M,16
Kristoffer,M,16
Runar,M,16
Torleiv,M,16
Werner,M,16
Ørnulf,M,16
Albert,M,15
Charles,M,15
Edvard,M,15
Kaare,M,15
Wiggo,M,15
