Name,F,Number of Babies
Megan,F,98
Rebecca,F,94
Annabelle,F,9
Aoibhin,F,9
Bronagh,F,9
Carys,F,9
Charlie,F,9
Chelsea,F,9
Claire,F,9
Ebony,F,9
Eloise,F,9
Emilia,F,9
Fionnuala,F,9
Gabrielle,F,9
Gemma,F,9
Kacie,F,9
Kathryn,F,9
Katie-Leigh,F,9
Kyra,F,9
Lois,F,9
Orlagh,F,9
Robyn,F,9
Sasha,F,9
Sinead,F,9
Tianna,F,9
Lauren,F,81
Rachel,F,80
Aideen,F,8
Alyssa,F,8
Caitlyn,F,8
Carla,F,8
Dakota,F,8
Darcie,F,8
Dearbhla,F,8
Elise,F,8
Evelyn,F,8
Fianna,F,8
Gabriella,F,8
Hanna,F,8
Iona,F,8
Jorja,F,8
Lauryn,F,8
Lillie,F,8
Lilly,F,8
Louise,F,8
Matilda,F,8
Nicola,F,8
Nikita,F,8
Roxy,F,8
Ruth,F,8
Shauna,F,8
Sian,F,8
Teagan,F,8
Tegan,F,8
Tess,F,8
Willow,F,8
Abigail,F,77
Charlotte,F,77
Caoimhe,F,72
Zara,F,71
Aaliyah,F,7
Alannah,F,7
Annabel,F,7
Charley,F,7
Cliona,F,7
Demi,F,7
Enya,F,7
Fiadh,F,7
Hallie,F,7
Hope,F,7
India,F,7
Jennifer,F,7
Katie-Louise,F,7
Keira,F,7
Leanna,F,7
Macy,F,7
Mairead,F,7
Maisy,F,7
Margaret,F,7
Mary-Kate,F,7
Meghan,F,7
Michaela,F,7
Nadia,F,7
Paulina,F,7
Peyton,F,7
Rhia,F,7
Scarlet,F,7
Shania,F,7
Siofra,F,7
Evie,F,69
Nicole,F,67
Sophia,F,67
Brooke,F,61
Isabella,F,60
Autumn,F,6
Breanna,F,6
Bridget,F,6
Chantelle,F,6
Christine,F,6
Claudia,F,6
Colleen,F,6
Crystal,F,6
Eirinn,F,6
Ella-Louise,F,6
Farah,F,6
Jade,F,6
Kaci,F,6
Kathleen,F,6
Keeva,F,6
Kerry,F,6
Kitty,F,6
Layla,F,6
Neve,F,6
Nikola,F,6
Nina,F,6
Riley,F,6
Rionach,F,6
Samanta,F,6
Tori,F,6
Violet,F,6
Yasmin,F,6
Eimear,F,56
Mya,F,55
Abbie,F,54
Faith,F,54
Ellen,F,52
Ciara,F,51
Abbi,F,5
Addison,F,5
Adrianna,F,5
Alanna,F,5
Aleksandra,F,5
Andrea,F,5
Angelina,F,5
Anya,F,5
Ariana,F,5
Ashleigh,F,5
Blaithin,F,5
Blathnaid,F,5
Bonnie,F,5
Brogan,F,5
Caroline,F,5
Chelsey,F,5
Clare,F,5
Dara,F,5
Deirbhile,F,5
Eimhear,F,5
Elisha,F,5
Eliza,F,5
Elle,F,5
Elsa,F,5
Elsie,F,5
Esther,F,5
Jemma,F,5
Joanna,F,5
Juliette,F,5
Kaitlin,F,5
Katelynn,F,5
Kimberley,F,5
Kirsten,F,5
Laoise,F,5
Madeleine,F,5
Madeline,F,5
Martyna,F,5
Michelle,F,5
Miya,F,5
Muireann,F,5
Mylie,F,5
Naoise,F,5
Penny,F,5
Riona,F,5
Roma,F,5
Sadhbh,F,5
Seana,F,5
Serena,F,5
Stephanie,F,5
Toni,F,5
Una,F,5
Ursula,F,5
Vanessa,F,5
Weronika,F,5
Zoey,F,5
Clodagh,F,48
Madison,F,48
Maria,F,48
Annie,F,47
Eve,F,47
Amber,F,46
Kayla,F,46
Hollie,F,45
Orlaith,F,45
Amelia,F,41
Cora,F,40
Aislinn,F,4
Amie,F,4
Amy-Lee,F,4
Ana,F,4
Angela,F,4
Antonina,F,4
April,F,4
Ashley,F,4
Bailey,F,4
Cailin,F,4
Carmen,F,4
Carrie,F,4
Christina,F,4
Codie,F,4
Daniella,F,4
Darci,F,4
Dervla,F,4
Eadaoin,F,4
Eileen,F,4
Ella-May,F,4
Ella-Rose,F,4
Ellie-Mae,F,4
Ellie-May,F,4
Erica,F,4
Evanna,F,4
Gabriela,F,4
Georgina,F,4
Halle,F,4
Hayley,F,4
Helen,F,4
Isabel,F,4
Kenzie,F,4
Kerri,F,4
Kinga,F,4
Klaudia,F,4
Laragh,F,4
Lily-Rose,F,4
Meadhbh,F,4
Meaghan,F,4
Miah,F,4
Miriam,F,4
Natasza,F,4
Patrycja,F,4
Philippa,F,4
Regan,F,4
Ria,F,4
Ryanna,F,4
Samara,F,4
Sandra,F,4
