Bella,F,256
Lucy,F,159
Lola,F,132
Chloe,F,123
Princess,F,122
Coco,F,117
Daisy,F,110
Lily,F,103
Lulu,F,95
Penny,F,93
Stella,F,92
Roxy,F,91
Sophie,F,91
Maggie,F,89
Mia,F,89
Molly,F,79
Ruby,F,77
Luna,F,71
Ginger,F,66
Bailey,F,65
Sadie,F,65
Sasha,F,63
Lilly,F,53
Mimi,F,51
Lady,F,50
Zoey,F,50
Honey,F,43
Madison,F,43
Ellie,F,41
Sandy,F,41
Layla,F,39
Maya,F,36
Missy,F,36
Pebbles,F,35
Rosie,F,35
Ava,F,34
Zoe,F,34
Gracie,F,33
Baby,F,32
Olive,F,32
Gigi,F,31
Riley,F,31
Roxie,F,31
Abby,F,30
Lexi,F,30
Nala,F,30
Betty,F,29
Mocha,F,28
Diamond,F,27
Pepper,F,27
Charlie,F,26
Emma,F,26
Nena,F,26
Scout,F,26
Angel,F,25
Cookie,F,24
Minnie,F,24
Oreo,F,24
Precious,F,24
Trixie,F,24
Cassie,F,23
Belle,F,22
Brooklyn,F,22
Ella,F,22
Hazel,F,22
Lexie,F,22
Sugar,F,22
Cocoa,F,21
Samantha,F,21
Shadow,F,21
Matilda,F,20
Nellie,F,20
Susie,F,20
Fiona,F,19
Izzy,F,19
Phoebe,F,19
Jada,F,18
Kiki,F,18
Lacey,F,18
Sally,F,18
Star,F,18
Xena,F,18
Cindy,F,17
Dakota,F,17
Dolce,F,17
Maddie,F,17
Remy,F,17
Sophia,F,17
Dixie,F,16
Lucky,F,16
Pinky,F,16
Billie,F,15
Bonnie,F,15
Callie,F,15
Casey,F,15
Delilah,F,15
Khloe,F,15
Linda,F,15
Mama,F,15
Sarah,F,15
Annie,F,14
Dolly,F,14
Libby,F,14
Lila,F,14
Millie,F,14
Paisley,F,14
Suzie,F,14
Brownie,F,13
Candy,F,13
Duchess,F,13
Faith,F,13
Jade,F,13
Jessie,F,13
Joy,F,13
Kayla,F,13
Misty,F,13
Pumpkin,F,13
Sara,F,13
Sky,F,13
Willow,F,13
Apple,F,12
Bebe,F,12
Cleo,F,12
Gabby,F,12
Leila,F,12
Muneca,F,12
Mya,F,12
Nikki,F,12
Nina,F,12
Olivia,F,12
Pixie,F,12
Summer,F,12
Tootsie,F,12
Amber,F,11
Angie,F,11
Chanel,F,11
Diva,F,11
Georgia,F,11
Heidi,F,11
